player,team,league,position,age,minutes,goals,assists,xg,xag,npxg,shots_p90,shots_on_target_p90,prog_carries,prog_passes,prog_receptions,key_passes,xa,pass_completion_pct,tackles_won,interceptions,clearances,carries,touches,goals_p90,assists_p90,xg_p90,xag_p90,npxg_p90,prog_carries_p90,prog_passes_p90,prog_receptions_p90,key_passes_p90,xa_p90,tackles_won_p90,interceptions_p90,clearances_p90,carries_p90,touches_p90,goals_zscore,assists_zscore,xg_zscore,xag_zscore,npxg_zscore,prog_carries_zscore,prog_passes_zscore,prog_receptions_zscore,key_passes_zscore,xa_zscore,tackles_won_zscore,interceptions_zscore,clearances_zscore,carries_zscore,touches_zscore,shots_zscore,shots_on_target_zscore,pass_completion_zscore
Guillermo Maripán,Alavés,La Liga,DF,23.0,1528.0,0.0,0.0,0.5,0.0,0.5,,,2.0,,0.0,0.0,0.0,75.0,16.0,36.0,108.0,304.0,656.0,0.0,0.0,0.029450261780104715,0.0,0.029450261780104715,0.11780104712041886,,0.0,0.0,0.0,0.9424083769633509,2.1204188481675392,6.361256544502618,17.905759162303664,38.638743455497384,-0.7134280893521948,-0.8425355487639358,-0.6399792960109173,-1.097579344014706,-0.6344981242813978,-1.0163424090996496,,-1.0352622132380485,-1.2595640188977486,-1.09225453388393,0.19749989600640272,2.1389538346748456,3.194551002395705,-0.7177255389400023,-0.500311044856236,,,-0.19650543697558007
Álvaro Medrán,Alavés,La Liga,MF,23.0,947.0,2.0,0.0,1.1,1.0,1.1,,,17.0,,18.0,10.0,1.3,77.6,14.0,13.0,10.0,386.0,577.0,0.1900739176346357,0.0,0.10454065469904963,0.09503695881731784,0.10454065469904963,1.6156282998944034,,1.7106652587117213,0.9503695881731785,0.12354804646251319,1.3305174234424497,1.2354804646251318,0.9503695881731785,36.68426610348469,54.8363252375924,0.47491400470086137,-0.8425355487639358,-0.12026142884795857,0.1346223405866157,-0.04821585620506681,0.11480659055651987,,-0.47924957396030526,0.25196562275110146,0.6554053481754402,0.8921573390009896,0.6852193601744601,-0.4570369512626649,0.8029198756087528,0.3414033497827026,,,0.09722716131132833
Fernando Pacheco,Alavés,La Liga,GK,25.0,3358.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,55.1,0.0,3.0,12.0,470.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.08040500297796307,0.3216200119118523,12.596783799880882,30.714711137581897,-0.7134280893521948,-0.8425355487639358,-0.8438113262450437,-1.097579344014706,-0.8644365438408633,-1.1053049622658646,,-1.0352622132380485,-1.2595640188977486,-1.09225453388393,-1.4892708694189158,-1.2122833930954453,-0.8813545164001089,-1.1476355986751767,-0.9120868367800933,,,-2.444689554633076
Alfonso Pedraza,Alavés,La Liga,"MF,DF",21.0,2440.0,3.0,5.0,2.8,3.9,2.8,,,104.0,,148.0,28.0,3.8,63.1,40.0,32.0,26.0,611.0,1069.0,0.11065573770491804,0.18442622950819673,0.10327868852459017,0.14385245901639343,0.10327868852459017,3.8360655737704916,,5.4590163934426235,1.0327868852459017,0.1401639344262295,1.4754098360655739,1.180327868852459,0.9590163934426229,22.53688524590164,39.43032786885246,-0.02160843992499541,1.099137583711532,-0.1289957867748086,0.7675397058779421,-0.05806889282183274,1.791665785428711,,0.7390662810837043,0.38304745560884595,0.8904468695141939,1.1514931977633451,0.5946173122533727,-0.45120157340052014,-0.34270633931573813,-0.4591760159206631,,,-1.5408969445195098
Tomás Pina Isla,Alavés,La Liga,MF,29.0,2387.0,1.0,0.0,1.0,1.3,1.0,,,18.0,,18.0,10.0,1.0,78.9,49.0,43.0,37.0,598.0,1205.0,0.03770423125261835,0.0,0.03770423125261835,0.04901550062840385,0.03770423125261835,0.6786761625471303,,0.6786761625471303,0.3770423125261835,0.03770423125261835,1.847507331378299,1.6212819438625892,1.395056556346879,22.547130289065773,45.433598659405106,-0.4777012432968441,-0.8425355487639358,-0.5828516763097733,-0.4620688731673297,-0.5700537159507391,-0.5927733195587903,,-0.8146740400516125,-0.659891387711548,-0.5589059765347555,1.817492346671481,1.3189955881143567,-0.15693576836279385,-0.3418767164943823,-0.1472134336474666,,,0.24409346045478414
Rubén Sobrino,Alavés,La Liga,"FW,MF",25.0,1466.0,3.0,2.0,4.3,1.2,4.3,,,29.0,,82.0,21.0,1.0,71.5,24.0,18.0,10.0,334.0,610.0,0.18417462482946792,0.12278308321964529,0.26398362892223737,0.07366984993178717,0.26398362892223737,1.7803547066848568,,5.034106412005457,1.2892223738062756,0.061391541609822645,1.4733969986357434,1.1050477489768076,0.6139154160982265,20.50477489768076,37.448840381991815,0.43803162729334827,0.4501472461174123,0.983280039990024,-0.14241290855703756,1.1966649457546512,0.23920685761862084,,0.6009590043788179,0.7908991450497739,-0.22383502065577196,1.1478905182719636,0.4709507298754237,-0.6840962137500908,-0.5072625147645201,-0.5621448765151004,,,-0.5919147039002653
Daniel Torres,Alavés,La Liga,MF,27.0,1217.0,0.0,0.0,0.1,0.3,0.1,,,4.0,,13.0,6.0,0.3,81.3,11.0,19.0,32.0,330.0,625.0,0.0,0.0,0.0073952341824157775,0.02218570254724733,0.0073952341824157775,0.29580936729663104,,0.9613804437140511,0.4437140509449466,0.02218570254724733,0.8134757600657354,1.4050944946589976,2.3664749383730483,24.40427280197206,46.2202136400986,-0.7134280893521948,-0.8425355487639358,-0.7926272108468932,-0.8099306187926554,-0.8066968716819705,-0.8819117309791328,,-0.7227874756251436,-0.553852316034251,-0.7784247048635982,-0.033270303207496854,0.9638531807938573,0.498635063258382,-0.1914890815636531,-0.10633664344534881,,,0.5152312434888531
Carlos Vigaray,Alavés,La Liga,DF,22.0,895.0,0.0,0.0,0.3,0.1,0.3,,,15.0,,17.0,6.0,0.2,67.7,16.0,14.0,13.0,191.0,431.0,0.0,0.0,0.030167597765363128,0.01005586592178771,0.030167597765363128,1.5083798882681565,,1.7094972067039107,0.6033519553072626,0.02011173184357542,1.6089385474860334,1.4078212290502794,1.3072625698324023,19.206703910614525,43.340782122905026,-0.7134280893521948,-0.8425355487639358,-0.6350144487940413,-0.9672000149289571,-0.6288973895926868,0.03381331626466267,,-0.479629222565647,-0.2999538039425792,-0.8077622419526497,1.3904897222792811,0.9683325297080094,-0.21618436589353662,-0.6123776711730574,-0.25596755681280026,,,-1.021216193704209
Wakaso,Alavés,La Liga,MF,27.0,1098.0,0.0,1.0,0.7,0.6,0.7,,,18.0,,20.0,5.0,0.4,68.9,30.0,35.0,21.0,341.0,630.0,0.0,0.08196721311475409,0.05737704918032787,0.04918032786885246,0.05737704918032787,1.4754098360655739,,1.639344262295082,0.4098360655737705,0.03278688524590164,2.459016393442623,2.8688524590163937,1.7213114754098362,27.950819672131146,51.63934426229508,-0.7134280893521948,0.020430287891827527,-0.44669158209491305,-0.459931805589869,-0.41645451549695744,0.008914556078203068,,-0.5024308335618465,-0.607734068696719,-0.6284647319194565,2.9120025758848525,3.368444793819852,0.0632404323021431,0.0957030925789454,0.17527084046768973,,,-0.8856473021871737
Khaled Adénon,Amiens,Ligue 1,DF,32.0,2921.0,0.0,1.0,0.6,0.2,0.6,,,6.0,,1.0,3.0,0.3,82.0,24.0,65.0,221.0,697.0,1562.0,0.0,0.030811365970558027,0.018486819582334817,0.006162273194111606,0.018486819582334817,0.18486819582334818,,0.030811365970558027,0.09243409791167409,0.009243409791167409,0.7394727832933927,2.0027387880862717,6.809311879493324,21.475522081478946,48.127353646011635,-0.725961635448117,-0.528109353192874,-0.7177450505403017,-0.9683428452128704,-0.7272034447527798,-1.038997976185313,,-1.0627448877658643,-1.1060973845173565,-0.9204537684745926,-0.28354846728779964,1.5764466239162211,3.5633322890108956,-0.6683308809842778,-0.13509700437207417,,,0.41000142696423086
Danilo Avelar,Amiens,Ligue 1,DF,28.0,1727.0,1.0,0.0,0.5,0.9,0.5,,,22.0,,66.0,14.0,1.9,63.7,33.0,37.0,83.0,416.0,1072.0,0.05211349160393746,0.0,0.02605674580196873,0.04690214244354372,0.02605674580196873,1.1464968152866242,,3.4394904458598723,0.7295888824551245,0.09901563404748118,1.7197452229299361,1.9281991893456862,4.32541980312681,21.679212507237985,55.86566299942096,-0.42081680049009806,-0.830615229526186,-0.6690166006693963,-0.48830798260179825,-0.671603433316074,-0.32413333614863293,,-0.009756986418345532,-0.15408848276780907,0.20728907118086576,1.351296191363443,1.467121314740363,1.8737188036335515,-0.6541693580296721,0.24756050952058037,,,-1.8693175817883319
Issa Cissokho,Amiens,Ligue 1,DF,32.0,1630.0,0.0,0.0,0.1,0.4,0.1,,,25.0,,26.0,9.0,0.5,73.9,23.0,34.0,87.0,411.0,1014.0,0.0,0.0,0.005521472392638037,0.022085889570552148,0.005521472392638037,1.3803680981595092,,1.4355828220858897,0.49693251533742333,0.027607361963190184,1.2699386503067485,1.8773006134969326,4.803680981595091,22.69325153374233,55.98773006134969,-0.725961635448117,-0.830615229526186,-0.8012044201908791,-0.7807160525804272,-0.8224320415861669,-0.15027587489799438,,-0.628791642893128,-0.5017134836590293,-0.6897608593778521,0.6011334376784652,1.3924696847974436,2.199045553680816,-0.5836685630257125,0.25359669601979895,,,-0.5988774785491979
Bakaye Dibassy,Amiens,Ligue 1,DF,27.0,2778.0,1.0,1.0,1.2,0.7,1.2,,,48.0,,48.0,8.0,0.6,75.7,51.0,58.0,148.0,751.0,1676.0,0.03239740820734341,0.03239740820734341,0.038876889848812095,0.02267818574514039,0.038876889848812095,1.5550755939524838,,1.5550755939524838,0.25917926565874727,0.019438444924406047,1.652267818574514,1.8790496760259179,4.794816414686824,24.330453563714904,54.29805615550755,-0.5362621646156841,-0.512537596419777,-0.5864919196620555,-0.7737370706143154,-0.5774413325315331,-0.02040015306115675,,-0.5918786803862297,-0.8569540242698438,-0.7923809935512611,1.23876107395158,1.395034989749174,2.193015625113168,-0.46984252509395785,0.1700427326706884,,,-0.37468216621288064
Guessouma Fofana,Amiens,Ligue 1,MF,24.0,743.0,0.0,0.0,0.2,0.1,0.2,,,15.0,,19.0,1.0,0.0,72.1,13.0,12.0,11.0,173.0,331.0,0.0,0.0,0.02422611036339166,0.01211305518169583,0.02422611036339166,1.816958277254374,,2.301480484522207,0.12113055181695828,0.0,1.5746971736204574,1.4535666218034993,1.332436069986541,20.95558546433378,40.09421265141319,-0.725961635448117,-0.830615229526186,-0.6808006028660412,-0.8982252217038492,-0.685049185410372,0.17428068977288397,,-0.36130393255691556,-1.06322039413887,-1.036571969759519,1.1093930029505312,0.7709899554602075,-0.16219319316555325,-0.7044793367165647,-0.5323338711545965,,,-0.8230727908855171
Serge Gakpé,Amiens,Ligue 1,"FW,MF",30.0,1825.0,3.0,3.0,3.7,1.1,3.7,,,46.0,,122.0,13.0,0.8,68.6,11.0,10.0,15.0,410.0,677.0,0.14794520547945206,0.14794520547945206,0.18246575342465754,0.054246575342465755,0.18246575342465754,2.2684931506849315,,6.016438356164383,0.6410958904109588,0.03945205479452055,0.5424657534246575,0.4931506849315069,0.7397260273972602,20.21917808219178,33.38630136986301,0.1403152905340729,0.6219102468074102,0.3378054298455645,-0.40176907360322756,0.47719806887952815,0.5099469836266417,,0.7862977046678957,-0.2863108535514856,-0.5409646405127315,-0.6121059962713381,-0.6376273568138783,-0.5653712903163646,-0.7556778651072993,-0.8640384512098758,,,-1.259008120428357
Prince-Désir Gouano,Amiens,Ligue 1,DF,23.0,2746.0,0.0,0.0,0.8,0.1,0.8,,,0.0,,0.0,3.0,0.1,78.5,29.0,49.0,191.0,608.0,1441.0,0.0,0.0,0.026219956300072837,0.0032774945375091047,0.026219956300072837,0.0,,0.0,0.09832483612527312,0.0032774945375091047,0.9504734158776401,1.6059723233794612,6.260014566642389,19.927166788055352,47.22869628550619,-0.725961635448117,-0.830615229526186,-0.6679659966945988,-1.0023339785080476,-0.6704046758516164,-1.1764270559637933,,-1.0722629429510542,-1.0972957002904369,-0.9953992013748055,0.06834682549457102,0.9945194716700071,3.1896847557283223,-0.7759798730662258,-0.17953539210089298,,,-0.025933902578609058
Régis Gurtner,Amiens,Ligue 1,GK,30.0,3330.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,50.3,0.0,4.0,15.0,540.0,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1081081081081081,0.40540540540540543,14.594594594594595,36.351351351351354,-0.725961635448117,-0.830615229526186,-0.8367467468783462,-1.0409524539476478,-0.862986456420738,-1.1764270559637933,,-1.0722629429510542,-1.2442083838723366,-1.036571969759519,-1.5168006542343229,-1.2023593847335214,-0.7927856118691294,-1.1467255438230917,-0.7174174513678481,,,-3.5383271291809195
Oualid El Hajjam,Amiens,Ligue 1,DF,26.0,2198.0,1.0,1.0,0.6,0.6,0.6,,,48.0,,74.0,13.0,1.0,69.3,44.0,59.0,91.0,571.0,1405.0,0.04094631483166515,0.04094631483166515,0.02456778889899909,0.02456778889899909,0.02456778889899909,1.9654231119199272,,3.030027297543221,0.532302092811647,0.04094631483166515,1.8016378525932666,2.4158325750682437,3.7261146496815285,23.3803457688808,57.52957233848954,-0.4862049794096735,-0.4286044630250011,-0.6786011804527649,-0.7514720165760124,-0.6825396060649119,0.2846478922907673,,-0.1362457907674774,-0.4488658029644415,-0.5221933438067283,1.4878722316300035,2.1823206391172265,1.4660545259655269,-0.5358985181321866,0.3298404213142632,,,-1.1718210545197887
Julien Ielsch,Amiens,Ligue 1,"MF,DF",34.0,616.0,0.0,0.0,0.2,0.5,0.2,,,5.0,,13.0,5.0,0.4,67.4,18.0,11.0,15.0,114.0,314.0,0.0,0.0,0.02922077922077922,0.07305194805194806,0.02922077922077922,0.7305194805194805,,1.8993506493506493,0.7305194805194805,0.05844155844155844,2.6298701298701297,1.607142857142857,2.1915584415584415,16.655844155844157,45.87662337662337,-0.725961635448117,-0.830615229526186,-0.6486493686297381,-0.1801867594903226,-0.6483640662247934,-0.6333665283218283,,-0.48552737550428504,-0.15269802371027794,-0.30241338544508134,2.8691526388713515,0.9962362633853662,0.42220608827209083,-1.0034177134818747,-0.24639506832807329,,,-1.4084716619859008
Gaël Kakuta,Amiens,Ligue 1,"MF,FW",26.0,3083.0,6.0,6.0,4.2,6.1,3.4,,,77.0,,194.0,66.0,7.1,64.5,32.0,26.0,19.0,988.0,1833.0,0.17515407071034705,0.17515407071034705,0.12260784949724295,0.17807330522218617,0.09925397340252999,2.2478105741161207,,5.663314952967888,1.9266947778138175,0.20726565034057734,0.9341550437885177,0.7590009730781706,0.5546545572494324,28.84203697697048,53.50956860201102,0.29963381697971075,0.8890467842972412,-0.04750649873563022,1.0572721152984403,-0.13398040058812935,0.49457177291156734,,0.6772130233195287,1.6345749572076926,1.5671549069495503,0.04113193872525942,-0.24771158805216428,-0.6912621269978854,-0.15617588204801283,0.13105221508129372,,,-1.7696752207499689
Moussa Konaté,Amiens,Ligue 1,FW,24.0,2472.0,13.0,1.0,10.2,1.5,8.6,,,46.0,,173.0,18.0,1.6,67.3,6.0,3.0,11.0,504.0,808.0,0.4733009708737864,0.03640776699029127,0.3713592233009708,0.05461165048543689,0.3131067961165048,1.6747572815533982,,6.298543689320389,0.6553398058252428,0.05825242718446602,0.21844660194174756,0.10922330097087378,0.40048543689320387,18.349514563106794,29.41747572815534,2.0454002940189078,-0.47316390882650783,1.5537335262034775,-0.3974674202271233,1.436737601633543,0.06856995951053692,,0.8734439263440444,-0.2650282161153052,-0.30478930319367176,-1.1524873817757069,-1.2007237600914185,-0.796132313291845,-0.8856657265605071,-1.0602959131140282,,,-1.4209269571156973
Harrison Manzala,Amiens,Ligue 1,"FW,MF",23.0,1867.0,4.0,3.0,2.7,1.6,1.9,,,76.0,,137.0,10.0,2.1,71.7,23.0,18.0,15.0,557.0,916.0,0.192822710230316,0.144617032672737,0.13015532940546332,0.07712908409212642,0.0915907873594001,3.663631494376004,,6.604177825388323,0.48205677557579,0.10123192287091591,1.108730583824317,0.8677021960364221,0.723085163363685,26.850562399571505,44.15640064274237,0.4030905980226892,0.5892342585878007,0.0010774617533754723,-0.13214616743758914,-0.19026539191796982,1.5470782104621554,,0.9678585192040994,-0.5239401654900889,0.2351306878049649,0.33227945814802556,-0.08828230471160003,-0.5766908756344952,-0.2946326250994113,-0.3314596637876121,,,-0.8728939714046977
Stiven Mendoza,Amiens,Ligue 1,"FW,MF",25.0,1032.0,2.0,0.0,2.3,0.7,2.3,,,22.0,,81.0,13.0,0.8,69.9,10.0,15.0,8.0,300.0,496.0,0.1744186046511628,0.0,0.2005813953488372,0.061046511627906974,0.2005813953488372,1.9186046511627908,,7.063953488372093,1.1337209302325582,0.06976744186046512,0.872093023255814,1.3081395348837208,0.6976744186046512,26.16279069767442,43.25581395348837,0.2953273761264932,-0.830615229526186,0.45441781466539327,-0.3216459278817591,0.6102548344204172,0.24984353911448381,,1.1098895520790582,0.4497480045342073,-0.1601345900353066,-0.06237169829488723,0.5576957935828297,-0.5939759813066992,-0.34244977069007265,-0.3759934563534161,,,-1.097089283741015
Thomas Monconduit,Amiens,Ligue 1,MF,26.0,2948.0,1.0,3.0,0.9,2.3,0.9,,,34.0,,34.0,21.0,1.2,78.3,49.0,55.0,81.0,886.0,1812.0,0.030529172320217093,0.09158751696065129,0.027476255088195387,0.07021709633649932,0.027476255088195387,1.0379918588873813,,1.0379918588873813,0.641112618724559,0.036635006784260515,1.4959294436906379,1.6791044776119401,2.472862957937585,27.048846675712348,55.31886024423338,-0.547201414968979,0.06859067084993782,-0.6598790628535356,-0.21358960733493534,-0.6611773432514169,-0.40479478385162804,,-0.7516129657930034,-0.28628585883458946,-0.5763531557116626,0.9780284992237975,1.1017805182445588,0.6135573586811599,-0.28084696326654873,0.22052124637745604,,,-0.050844492838200264
Guy Ngosso,Amiens,Ligue 1,MF,32.0,610.0,1.0,0.0,0.5,0.2,0.5,,,1.0,,11.0,3.0,0.1,83.5,5.0,9.0,19.0,199.0,398.0,0.14754098360655737,0.0,0.07377049180327869,0.029508196721311476,0.07377049180327869,0.14754098360655737,,1.6229508196721312,0.4426229508196722,0.014754098360655738,0.7377049180327869,1.3278688524590165,2.8032786885245904,29.360655737704917,58.721311475409834,0.137948413687127,-0.830615229526186,-0.36187795589005706,-0.6932595570389841,-0.3211528811719596,-1.0667466346433176,,-0.570911088598052,-0.582860467288899,-0.8512270156866938,-0.28649681609539035,0.586632275401768,0.8383154629049421,-0.12011904993397832,0.38877163154580857,,,0.5968308539111623
Lacina Traoré,Amiens,Ligue 1,FW,27.0,779.0,0.0,2.0,1.4,0.7,1.4,,,2.0,,65.0,10.0,0.7,53.8,9.0,2.0,21.0,166.0,315.0,0.0,0.2310654685494223,0.1617458279845956,0.0808729139922978,0.1617458279845956,0.2310654685494223,,7.509627727856226,1.1553273427471118,0.0808729139922978,1.0397946084724006,0.2310654685494223,2.4261874197689344,19.178433889602054,36.39281129653401,-0.725961635448117,1.437984680023504,0.2044289848392374,-0.0880328969515027,0.32501321819404166,-1.004655407682689,,1.2475644610746823,0.48203136416316594,-0.02062466052850018,0.21731181595380025,-1.0220209918146577,0.5818073404427023,-0.8280353297171839,-0.7153672671706071,,,-3.1023917996380797
Bongani Zungu,Amiens,Ligue 1,MF,24.0,2084.0,1.0,0.0,0.2,0.4,0.2,,,20.0,,15.0,14.0,1.0,82.7,37.0,38.0,41.0,692.0,1314.0,0.04318618042226487,0.0,0.008637236084452975,0.01727447216890595,0.008637236084452975,0.8637236084452974,,0.6477927063339731,0.6046065259117083,0.04318618042226487,1.5978886756238004,1.6410748560460653,1.77063339731286,29.884836852207293,56.74664107485604,-0.4730896920831944,-0.830615229526186,-0.7811479057069726,-0.8374086275423841,-0.7995472086468887,-0.5343439752969019,,-0.8721508566079216,-0.3408316712007824,-0.49405554948877334,1.148070519162578,1.0460034520169883,0.13588099473954582,-0.08367549664602134,0.29112466090610223,,,0.4971884928727992
Yoann Andreu,Angers,Ligue 1,DF,28.0,2070.0,1.0,2.0,0.1,1.9,0.1,,,37.0,,74.0,19.0,1.8,77.4,30.0,37.0,75.0,753.0,1441.0,0.043478260869565216,0.08695652173913043,0.004347826086956523,0.08260869565217391,0.004347826086956523,1.608695652173913,,3.217391304347826,0.8260869565217391,0.0782608695652174,1.3043478260869565,1.608695652173913,3.2608695652173916,32.73913043478261,62.652173913043484,-0.4713794470556055,0.02312357701449451,-0.808759310887732,-0.06758031018643694,-0.8310523036766071,0.01946043640487014,,-0.07836646927979729,-0.009905267414680983,-0.05343786554714154,0.6585191755185722,0.9985137078541478,1.1495816903719502,0.11476850943918009,0.583151822249377,,,-0.16294214900635803
Abdoulaye Bamba,Angers,Ligue 1,DF,27.0,1533.0,0.0,0.0,0.1,0.5,0.1,,,32.0,,55.0,6.0,0.3,76.7,22.0,11.0,52.0,480.0,995.0,0.0,0.0,0.005870841487279844,0.029354207436399216,0.005870841487279844,1.8786692759295498,,3.2289628180039136,0.3522504892367906,0.01761252446183953,1.2915851272015655,0.6457925636007827,3.0528375733855184,28.180039138943247,58.414872798434445,-0.725961635448117,-0.830615229526186,-0.7989554928010002,-0.6950740013803209,-0.8198659761987217,0.22015599959764354,,-0.07479186938506818,-0.7178910595202206,-0.8153186977743461,0.6372342456775457,-0.4137514457457342,1.0080724588987318,-0.20220110657286247,0.3736183135616556,,,-0.2501292149149264
Ludovic Butelle,Angers,Ligue 1,GK,34.0,1652.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,55.6,0.0,1.0,10.0,283.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.05447941888619855,0.5447941888619855,15.41767554479419,31.10774818401937,-0.725961635448117,-0.830615229526186,-0.8367467468783462,-1.0409524539476478,-0.862986456420738,-1.1764270559637933,,-1.0722629429510542,-1.2442083838723366,-1.036571969759519,-1.5168006542343229,-1.2810152016273815,-0.6979694278330286,-1.0895010585468956,-0.9767123516120318,,,-2.8781964873017616
Pierrick Capelle,Angers,Ligue 1,MF,30.0,1884.0,2.0,1.0,2.6,2.1,2.6,,,59.0,,99.0,32.0,2.5,77.4,37.0,34.0,26.0,635.0,1081.0,0.09554140127388534,0.04777070063694267,0.12420382165605097,0.10031847133757961,0.12420382165605097,2.8184713375796178,,4.729299363057325,1.5286624203821655,0.11942675159235668,1.767515923566879,1.6242038216560508,1.2420382165605095,30.3343949044586,51.640127388535035,-0.1665294380250822,-0.361602668608137,-0.0372330499490186,0.14109266531986353,0.04927262037816076,0.9187950052484758,,0.3886827472814203,1.039852361299054,0.4636990226027871,1.4309655481856034,1.021259140510511,-0.22368436407874953,-0.05242009201587928,0.03860880212804721,,,-0.16294214900635803
Lassana Coulibaly,Angers,Ligue 1,MF,21.0,838.0,1.0,2.0,1.0,1.2,1.0,,,24.0,,46.0,9.0,0.7,78.4,17.0,8.0,10.0,290.0,433.0,0.10739856801909309,0.21479713603818618,0.10739856801909309,0.1288782816229117,0.10739856801909309,2.577565632458234,,4.940334128878281,0.9665871121718377,0.07517899761336515,1.8257756563245824,0.8591885441527447,1.0739856801909307,31.145584725536995,46.5035799522673,-0.09710109848809446,1.2782622520241826,-0.14541032085720926,0.47761079508064525,-0.07415953302752833,0.7397082282029873,,0.4538742921482342,0.20002393993159026,-0.09215317036696087,1.528127938009288,-0.10076905859979714,-0.3379984417327455,0.003977665654546766,-0.21539221827415814,,,-0.03838919770840378
Enzo Crivelli,Angers,Ligue 1,FW,22.0,1022.0,1.0,1.0,2.1,0.7,2.1,,,6.0,,56.0,12.0,0.8,65.8,9.0,2.0,6.0,217.0,360.0,0.08806262230919765,0.08806262230919765,0.18493150684931509,0.06164383561643836,0.18493150684931509,0.5283757338551859,,4.931506849315069,1.0567514677103718,0.07045009784735812,0.7925636007827788,0.1761252446183953,0.5283757338551859,19.10958904109589,31.702544031311152,-0.21032060807776592,0.03398326829143074,0.35367775655804984,-0.3146077035562611,0.4953086705727751,-0.783638071587139,,0.45114742394972457,0.3347435891840113,-0.15155888181882707,-0.19500651110658543,-1.1026004028784855,-0.7091377242547998,-0.8328217495932939,-0.9472998417466733,,,-1.6077563840626286
Angelo Fulgini,Angers,Ligue 1,MF,20.0,1529.0,3.0,5.0,3.1,3.9,3.1,,,39.0,,116.0,32.0,3.4,74.3,11.0,20.0,7.0,579.0,931.0,0.17658600392413343,0.2943100065402224,0.18247220405493786,0.22956180510137342,0.18247220405493786,2.2956180510137343,,6.8279921517331585,1.8835840418574232,0.2001308044473512,0.6474820143884893,1.1772400261608895,0.4120340091563113,34.08109875735775,54.800523217789404,0.3080183448772568,2.0589193184450516,0.33784695326404046,1.6639572966923493,0.4772454478244417,0.5301113503240504,,1.0369978462765117,1.5701607749915618,1.4775250527848862,-0.4369656308318065,0.36570885638592165,-0.7882766485396371,0.20806850198268428,0.19488960659167062,,,-0.5490562980300173
Alexandre Letellier,Angers,Ligue 1,GK,26.0,1170.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,62.9,0.0,0.0,1.0,167.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,12.846153846153845,27.307692307692307,-0.725961635448117,-0.830615229526186,-0.8367467468783462,-1.0409524539476478,-0.862986456420738,-1.1764270559637933,,-1.0722629429510542,-1.2442083838723366,-1.036571969759519,-1.5168006542343229,-1.3609187618032674,-1.0162285614210156,-1.2682854242226878,-1.1646241896994862,,,-1.9689599428266957
Vincent Manceau,Angers,Ligue 1,DF,28.0,2970.0,0.0,0.0,0.6,2.1,0.6,,,64.0,,104.0,22.0,1.8,74.8,49.0,34.0,103.0,977.0,2079.0,0.0,0.0,0.01818181818181818,0.06363636363636363,0.01818181818181818,1.9393939393939394,,3.1515151515151514,0.6666666666666667,0.05454545454545454,1.4848484848484849,1.0303030303030303,3.121212121212121,29.606060606060606,62.99999999999999,-0.725961635448117,-0.830615229526186,-0.7197083781903233,-0.29112989344260026,-0.7294436358543724,0.2652980781612456,,-0.09871651992826698,-0.2481041144503688,-0.3513572910660439,0.9595482832722557,0.15020014996749315,1.0545827558490728,-0.10305734139544215,0.6003517375827111,,,-0.4867798223810402
Thomas Mangani,Angers,Ligue 1,MF,30.0,3025.0,2.0,6.0,3.6,6.2,2.8,,,27.0,,68.0,64.0,5.9,71.6,59.0,40.0,45.0,1466.0,2481.0,0.059504132231404966,0.17851239669421487,0.10710743801652893,0.18446280991735536,0.08330578512396693,0.803305785123967,,2.0231404958677683,1.904132231404959,0.17553719008264462,1.7553719008264461,1.1900826446280992,1.3388429752066116,43.61652892561983,73.81487603305786,-0.37754171480514254,0.9220188162978226,-0.14728435678890295,1.132559175983867,-0.2511175330984812,-0.5792579521131379,,-0.4472869874720901,1.60086298399735,1.1685734507631191,1.4107124125174242,0.3845447940388946,-0.15783503543303168,0.8710167613654183,1.1351447248963924,,,-0.8853492665344942
Prince Oniangué,Angers,Ligue 1,MF,28.0,1056.0,1.0,0.0,2.8,0.4,2.8,,,17.0,,22.0,8.0,0.4,77.1,11.0,11.0,8.0,263.0,465.0,0.08522727272727273,0.0,0.23863636363636362,0.03409090909090909,0.23863636363636362,1.4488636363636362,,1.875,0.6818181818181819,0.03409090909090909,0.9375,0.9375,0.6818181818181819,22.414772727272727,39.63068181818182,-0.22692268661052337,-0.830615229526186,0.6993818421519524,-0.6392617965342295,0.8897630635128102,-0.09935700947389613,,-0.49304962636898725,-0.22546538105441502,-0.6083127955760971,0.04671047340057046,0.014088336223435709,-0.6047618410292943,-0.6030297283602862,-0.5552553580267593,,,-0.20030803439574574
